#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)	Expansion method(s)	Biological role(s) interactor A	Biological role(s) interactor B	Experimental role(s) interactor A	Experimental role(s) interactor B	Type(s) interactor A	Type(s) interactor B	Xref(s) interactor A	Xref(s) interactor B	Interaction Xref(s)	Annotation(s) interactor A	Annotation(s) interactor B	Interaction annotation(s)	Host organism(s)	Interaction parameter(s)	Creation date	Update date	Checksum(s) interactor A	Checksum(s) interactor B	Interaction Checksum(s)	Negative	Feature(s) interactor A	Feature(s) interactor B	Stoichiometry(s) interactor A	Stoichiometry(s) interactor B	Identification method participant A	Identification method participant B
chebi:"CHEBI:28304"	uniprotkb:Q6AXM8	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Pon2"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:P55159	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Pon1"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:29105"	uniprotkb:P05067	matrixdb:CAT_1	-	matrixdb:Zinc(short label)	uniprotkb:"APP"(gene name)	psi-mi:"MI:0004"("affinity chromatography technology")	Bush AI et al.(1994)	pubmed:7929392	-	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_1__P05067_7929392_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"5"|comment:"use of zinc-chelating Sepharose"|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0078"(nucleotide sequence identification)
chebi:"CHEBI:29105"	uniprotkb:P05546	matrixdb:CAT_1	-	matrixdb:Zinc(short label)	uniprotkb:"Serpind1"(gene name)	psi-mi:"MI:0004"("affinity chromatography technology")	Eckert R et al.(2003)	pubmed:12706831	-	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_1__P05546_12706831_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"2"|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
chebi:"CHEBI:29105"	uniprotkb:P05546	matrixdb:CAT_1	-	matrixdb:Zinc(short label)	uniprotkb:"Serpind1"(gene name)	psi-mi:"MI:0017"("classical fluorescence spectroscopy")	Eckert R et al.(2003)	pubmed:12706831	-	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_1__P05546_12706831_MatrixDB_2	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"3"|curation depth:mimix curation	taxid:-1(in vitro)	kd:0.000123(molar)	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
chebi:"CHEBI:29105"	uniprotkb:P51693	matrixdb:CAT_1	-	matrixdb:Zinc(short label)	uniprotkb:"Aplp1"(gene name)	psi-mi:"MI:0004"("affinity chromatography technology")	Bush AI et al.(1994)	pubmed:7929392	-	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_1__P51693_7929392_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"5"|comment:"Use of zinc-chelating Sepharose"|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0078"(nucleotide sequence identification)
chebi:"CHEBI:29105"	uniprotkb:P39060-PRO_0000005794	matrixdb:CAT_1	matrixdb:PFRAG_1_human	matrixdb:Zinc(short label)	matrixdb:Endostatin(short label)	psi-mi:"MI:0013"("biophysical")	Ding YH et al.(1998)	pubmed:9724722	-	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_1__PFRAG_1_human_9724722_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	-	-	-	-	-	-	-	comment:"Binding site: His1, His3, His11, Asp76"|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0078"(nucleotide sequence identification)
chebi:"CHEBI:29105"	uniprotkb:Q06481	matrixdb:CAT_1	-	matrixdb:Zinc(short label)	uniprotkb:"Aplp2"(gene name)	psi-mi:"MI:0004"("affinity chromatography technology")	Bush AI et al.(1994)	pubmed:7929392	-	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_1__Q06481_7929392_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"5"|comment:"Use of zinc-chelating Sepharose"|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0078"(nucleotide sequence identification)
chebi:"CHEBI:29036"	uniprotkb:P07214	matrixdb:CAT_2	-	matrixdb:Copper(short label)	uniprotkb:"SPARC"(gene name)	psi-mi:"MI:0047"("far western blotting")	Vernon RB et al.(1989)	pubmed:2775822|imex:IM-14106	-	taxid:10090(Mus musculus)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_2__P07214_2775822_MatrixDB_1|imex:IM-14106-1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	-	-	figure legend:"9"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	"radiolabel":?-?	-	-	-	psi-mi:"MI:0833"(autoradiography)	psi-mi:"MI:0816"(molecular weight estimation by staining)
chebi:"CHEBI:29036"	uniprotkb:P07214	matrixdb:CAT_2	-	matrixdb:Copper(short label)	uniprotkb:"SPARC"(gene name)	psi-mi:"MI:0004"("affinity chromatography technology")	Lane TF et al.(1994)	pubmed:7514608|imex:IM-14108	-	taxid:10090(Mus musculus)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_2__P07214_7514608_MatrixDB_1|imex:IM-14108-1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"5B, 5C"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	"sufficient binding region":130-147,71-90	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0113"(western blot)
chebi:"CHEBI:29036"	uniprotkb:P07214	matrixdb:CAT_2	-	matrixdb:Copper(short label)	uniprotkb:"SPARC"(gene name)	psi-mi:"MI:0069"("mass spectrometry studies of complexes")	Lane TF et al.(1994)	pubmed:7514608|imex:IM-14108	-	taxid:10090(Mus musculus)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_2__P07214_7514608_MatrixDB_2|imex:IM-14108-2	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	-	-	-	-	-	-	-	figure legend:"6"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	"sufficient binding region":136-139	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0032"(de novo protein sequencing by mass spectrometry)
chebi:"CHEBI:29036"	uniprotkb:P33072	matrixdb:CAT_2	-	matrixdb:Copper(short label)	uniprotkb:"Lox"(gene name)	psi-mi:"MI:0013"("biophysical")	Gacheru SN et al.(1990)	pubmed:1977746	-	taxid:9913(Bos taurus)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_2__P33072_1977746_MatrixDB_1	-	-	psi-mi:"MI:0682"(cofactor)	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	-	-	-	-	-	-	-	figure legend:"Table I"|comment:"The enzyme contains 0.99 g atom of tightly bound copper per 32-kDa monomer"|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
chebi:"CHEBI:29036"	uniprotkb:P33072	matrixdb:CAT_2	-	matrixdb:Copper(short label)	uniprotkb:"Lox"(gene name)	psi-mi:"MI:0042"("electron paramagnetic resonance")	Gacheru SN et al.(1990)	pubmed:1977746	-	taxid:9913(Bos taurus)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_2__P33072_1977746_MatrixDB_2	-	-	psi-mi:"MI:0682"(cofactor)	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	-	-	-	-	-	-	-	figure legend:"5 and 6"|comment:"Tetragonally distorted, octahedrally coordinated Cu(II) sites observed in other amine oxidases. Coordination by 3 nitrogen ligands."|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
chebi:"CHEBI:29108"	uniprotkb:P07214	matrixdb:CAT_3	-	matrixdb:Calcium(short label)	uniprotkb:"SPARC"(gene name)	psi-mi:"MI:0016"("circular dichroism")	Maurer P et al.(1992)	pubmed:1555584|imex:IM-14109	-	taxid:10090(Mus musculus)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_3__P07214_1555584_MatrixDB_1|imex:IM-14109-1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	-	-	-	-	-	-	-	figure legend:"2"|curation depth:imex curation	taxid:-1(in vitro)	kd:9e-07~3e-07(molar)	-	-	-	-	-	false	-	-	-	1	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
chebi:"CHEBI:29108"	uniprotkb:P07214	matrixdb:CAT_3	-	matrixdb:Calcium(short label)	uniprotkb:"SPARC"(gene name)	psi-mi:"MI:0017"("classical fluorescence spectroscopy")	Maurer P et al.(1992)	pubmed:1555584|imex:IM-14109	-	taxid:10090(Mus musculus)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_3__P07214_1555584_MatrixDB_2|imex:IM-14109-2	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	-	-	-	-	-	-	-	figure legend:"2"|curation depth:imex curation	taxid:-1(in vitro)	kd:3e-07~1e-07(molar)	-	-	-	-	-	false	-	-	1	1	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
chebi:"CHEBI:29108"	uniprotkb:P07214	matrixdb:CAT_3	-	matrixdb:Calcium(short label)	uniprotkb:"SPARC"(gene name)	psi-mi:"MI:0892"("solid phase assay")	Mayer U et al.(1991)	pubmed:2040276|imex:IM-14105	-	taxid:10090(Mus musculus)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_3__P07214_2040276_MatrixDB_1|imex:IM-14105-5	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	-	-	figure legend:"5"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	"radiolabel":?-?	-	-	-	psi-mi:"MI:0833"(autoradiography)	psi-mi:"MI:0396"(predetermined participant)
chebi:"CHEBI:29108"	uniprotkb:P07214	matrixdb:CAT_3	-	matrixdb:Calcium(short label)	uniprotkb:"SPARC"(gene name)	psi-mi:"MI:0047"("far western blotting")	Vernon RB et al.(1989)	pubmed:2775822|imex:IM-14106	-	taxid:10090(Mus musculus)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_3__P07214_2775822_MatrixDB_1|imex:IM-14106-2	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	-	-	figure legend:"9"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	"radiolabel":?-?	-	-	-	psi-mi:"MI:0833"(autoradiography)	psi-mi:"MI:0816"(molecular weight estimation by staining)
chebi:"CHEBI:29108"	uniprotkb:P09486	matrixdb:CAT_3	-	matrixdb:Calcium(short label)	uniprotkb:"SPARC"(gene name)	psi-mi:"MI:0017"("classical fluorescence spectroscopy")	Busch E et al.(2000)	pubmed:10801822|imex:IM-14102	-	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_3__P09486_10801822_MatrixDB_1|imex:IM-14102-1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	-	-	-	-	-	-	-	figure legend:"2A"|comment:"Interaction_Model: Two-site model"|comment:"Macroscopic KD values of 11750 and 56 nM were obtained as best fit parameters for the EC domain"|curation depth:imex curation	taxid:-1(in vitro)	kd:4.9e-07(molar)|kd:5.7e-08(molar)	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
chebi:"CHEBI:29108"	uniprotkb:P13213	matrixdb:CAT_3	-	matrixdb:Calcium(short label)	uniprotkb:"SPARC"(gene name)	psi-mi:"MI:0047"("far western blotting")	Sage H et al.(1989)	pubmed:2745554|imex:IM-14089	-	taxid:9913(Bos taurus)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_3__P13213_2745554_MatrixDB_1|imex:IM-14089-1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	-	-	figure legend:"2"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	"radiolabel":?-?	-	-	-	psi-mi:"MI:0833"(autoradiography)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P98160-PRO_0000391621	chebi:"CHEBI:29108"	matrixdb:PFRAG_6_human	matrixdb:CAT_3	matrixdb:Endorepellin(short label)	matrixdb:Calcium(short label)	psi-mi:"MI:0892"("solid phase assay")	Gonzalez EM et al.(2005)	pubmed:15591058	taxid:9606(Homo sapiens)	-	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_3__PFRAG_6_human_15591058_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
chebi:"CHEBI:29033"	uniprotkb:P07214	matrixdb:CAT_4	-	matrixdb:Iron(short label)	uniprotkb:"SPARC"(gene name)	psi-mi:"MI:0047"("far western blotting")	Vernon RB et al.(1989)	pubmed:2775822|imex:IM-14106	-	taxid:10090(Mus musculus)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:CAT_4__P07214_2775822_MatrixDB_1|imex:IM-14106-3	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	-	-	figure legend:"9"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	"radiolabel":?-?	-	-	-	psi-mi:"MI:0833"(autoradiography)	psi-mi:"MI:0816"(molecular weight estimation by staining)
chebi:"CHEBI:28815"	uniprotkb:Q9BY76	matrixdb:GAG_2	-	matrixdb:Heparan sulfate(short label)	uniprotkb:"Angptl4"(gene name)	psi-mi:"MI:0107"("surface plasmon resonance")	Chomel C et al.(2009)	pubmed:19019854	-	taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1__GAG_2__Q9BY76_19019854_matrixdb_1|intact:EBI-12600004	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Table 1"|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	"sufficient binding region":22-170|"myc tag":c-c|"his tag":c-c	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-3008	chebi:"CHEBI:28304"	matrixdb:MULT_1_mouse	matrixdb:GAG_1	matrixdb:Laminin-111(short label)	matrixdb:Heparin(short label)	psi-mi:"MI:0921"("surface plasmon resonance array")	Faye C et al.(2009)	pubmed:19542224	taxid:10090(Mus musculus)	-	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1__MULT_1_mouse_19542224_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	-	-	figure legend:"130607b"|figure legend:"190607b"|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-3101	chebi:"CHEBI:28304"	matrixdb:MULT_3_bovine	matrixdb:GAG_1	matrixdb:Collagen-I(short label)	matrixdb:Heparin(short label)	psi-mi:"MI:0107"("surface plasmon resonance")	Ricard-Blum S et al.(2006)	pubmed:16815843	taxid:9913(Bos taurus)	-	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1__MULT_3_bovine_16815843_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	-	-	curation depth:mimix curation	taxid:-1(in vitro)	kd:3.4e-09(molar)	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-3102	chebi:"CHEBI:28304"	matrixdb:MULT_3_chick	matrixdb:GAG_1	matrixdb:Collagen-I(short label)	matrixdb:Heparin(short label)	psi-mi:"MI:0040"("electron microscopy")	San Antonio JD et al.(1994)	pubmed:8195298	taxid:9031(Gallus gallus)	-	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1__MULT_3_chick_8195298_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	-	-	-	-	-	-	-	figure legend:"3"|comment:"A preferred site of heparin binding near the NH2-terminal end."|comment:"Experiments performed with procollagen"|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-3102	chebi:"CHEBI:28304"	matrixdb:MULT_3_chick	matrixdb:GAG_1	matrixdb:Collagen-I(short label)	matrixdb:Heparin(short label)	psi-mi:"MI:0412"("electrophoretic mobility supershift assay")	Sweeney SM et al.(1998)	pubmed:9636139	taxid:9031(Gallus gallus)	-	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1__MULT_3_chick_9636139_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	-	-	-	-	-	-	-	comment:"Heparin-type I collagen binding likely relies on an N-terminal basic triple-helical domain represented once within each monomer."|comment:"Kinetics_Comments: for native type I collagen"|curation depth:mimix curation	taxid:-1(in vitro)	kd:1.5e-07(molar)	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0078"(nucleotide sequence identification)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-3103	chebi:"CHEBI:28304"	matrixdb:MULT_3_dog	matrixdb:GAG_1	matrixdb:Collagen-I(short label)	matrixdb:Heparin(short label)	psi-mi:"MI:0004"("affinity chromatography technology")	Smith GN et al.(1987)	pubmed:3691037	taxid:9615(Canis lupus familiaris)	-	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1__MULT_3_dog_3691037_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	-	-	comment:"Collagen I began to elute at 0.15 M NaCl and was completely eluted at a concentration below 0.2 M NaCl"|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-1650	chebi:"CHEBI:28304"	matrixdb:MULT_3_human	matrixdb:GAG_1	matrixdb:Collagen-I(short label)	matrixdb:Heparin(short label)	psi-mi:"MI:0892"("solid phase assay")	LeBaron RG et al.(1989)	pubmed:2524477	taxid:9606(Homo sapiens)	-	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1__MULT_3_human_2524477_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"1"|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-1650	chebi:"CHEBI:28304"	matrixdb:MULT_3_human	matrixdb:GAG_1	matrixdb:Collagen-I(short label)	matrixdb:Heparin(short label)	psi-mi:"MI:0921"("surface plasmon resonance array")	Faye C et al.(2009)	pubmed:19542224	taxid:9606(Homo sapiens)	-	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1__MULT_3_human_19542224_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	-	-	figure legend:"210607a"|figure legend:"100707b"|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-3104	chebi:"CHEBI:28304"	matrixdb:MULT_3_rat	matrixdb:GAG_1	matrixdb:Collagen-I(short label)	matrixdb:Heparin(short label)	psi-mi:"MI:0412"("electrophoretic mobility supershift assay")	San Antonio JD et al.(1994)	pubmed:8195298	taxid:10116(Rattus norvegicus)	-	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:GAG_1__MULT_3_rat_8195298_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	-	-	-	-	-	-	-	figure legend:"1"|curation depth:mimix curation	taxid:-1(in vitro)	kd:7.9e-08(molar)	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
